軸	4530
轴	4530
頗	4522
颇	4522
函	4516
弄	4505
耶	4500
辨	4499
雕	4499
菊	4495
曆	4489
灌	4483
懼	4474
惧	4474
趴	4472
耕	4453
艇	4449
牠	4445
腐	4445
鋪	4439
铺	4439
崩	4438
陶	4436
紋	4435
纹	4435
薩	4435
萨	4435
勸	4426
劝	4426
歧	4413
腕	4412
腰	4407
脆	4403
廉	4393
仙	4380
毅	4380
鍊	4380
炼	4380
吊	4376
牧	4376
捲	4371
卷	4371
滯	4370
滞	4370
磨	4359
吐	4357
茲	4355
兹	4355
祈	4352
綱	4339
纲	4339
割	4334
櫻	4318
樱	4318
娜	4317
羽	4314
挖	4307
縱	4303
纵	4303
憾	4297
煩	4296
烦	4296
汁	4287
氏	4268
滲	4261
渗	4261
堵	4248
腫	4247
肿	4247
琳	4233
聰	4233
聪	4233
薄	4212
釐	4203
厘	4203
掩	4196
逝	4194
迄	4177
碎	4174
娘	4164
轄	4151
辖	4151
您	4146
蹟	4139
寵	4129
宠	4129
攀	4125
徹	4121
彻	4121
桿	4121
杆	4121
抹	4120
泛	4119
坑	4105
泳	4104
闖	4100
闯	4100
糧	4096
粮	4096
袖	4096
捨	4088
猶	4087
犹	4087
錫	4075
锡	4075
妮	4074
貫	4071
贯	4071
欠	4066
卓	4061
懲	4057
惩	4057
褲	4052
裤	4052
悠	4051
寮	4047
脂	4046
氧	4045
軒	4028
轩	4028
碳	4026
廁	4025
厕	4025
緻	4022
璃	4015
腎	4006
肾	4006
摸	4004
栽	4002
艱	4000
艰	4000
伏	3994
贊	3989
蓬	3987
拋	3986
抛	3986
疼	3981
旋	3977
盜	3975
盗	3975
彎	3971
弯	3971
浴	3970
糾	3963
纠	3963
羊	3959
懸	3940
悬	3940
猛	3928
沖	3925
鈴	3921
铃	3921
勘	3914
屯	3903
爬	3901
酬	3899
肆	3897
姻	3888
盈	3887
澄	3885
卿	3884
籤	3877
佐	3859
瘋	3856
疯	3856
灘	3851
滩	3851
貧	3849
贫	3849
瑋	3846
玮	3846
欺	3832
酷	3830
肚	3820
蒐	3820
爽	3818
埋	3814
癒	3799
丈	3781
賭	3778
赌	3778
械	3759
貪	3757
贪	3757
昇	3753
兌	3747
兑	3747
雇	3746
碗	3745
頸	3738
颈	3738
倉	3737
仓	3737
屢	3736
屡	3736
釣	3735
钓	3735
逮	3724
井	3723
娃	3722
鷹	3721
鹰	3721
恰	3709
薇	3702
吞	3701
挫	3700
勿	3697
誘	3690
诱	3690
馨	3679
昭	3674
崇	3672
偽	3664
伪	3664
猿	3657
坊	3655
彷	3634
帽	3627
欽	3616
钦	3616
披	3612
圳	3612
倆	3609
俩	3609
芒	3599
忌	3598
奔	3584
玻	3581
厲	3563
厉	3563
瞬	3561
檻	3545
槛	3545
淋	3531
弊	3529
扭	3529
塵	3523
尘	3523
廊	3512
衍	3511
蒂	3507
曬	3504
晒	3504
堡	3498
炮	3480
鬱	3478
郁	3478
汗	3477
遙	3471
遥	3471
岳	3468
哀	3463
颱	3460
魏	3460
葛	3459
砂	3451
柱	3437
斑	3431
釀	3429
酿	3429
窮	3426
穷	3426
殼	3424
壳	3424
鄧	3419
邓	3419
嬤	3417
嬷	3417
茂	3409
椒	3408
翰	3406
仇	3403
抬	3401
締	3401
缔	3401
疊	3391
叠	3391
腔	3382
彿	3376
秉	3362
妨	3354
飼	3350
饲	3350
蓄	3350
嗆	3350
呛	3350
凝	3344
蔥	3339
葱	3339
裔	3337
罕	3334
昆	3334
韋	3330
韦	3330
抑	3329
粗	3325
蒸	3322
凸	3322
譜	3316
谱	3316
滴	3312
悅	3310
悦	3310
扁	3301
鴨	3291
鸭	3291
履	3289
瘤	3286
盾	3282
胖	3277
爛	3277
烂	3277
謙	3273
谦	3273
洩	3268
泄	3268
逸	3265
奕	3263
稀	3263
莎	3262
岡	3260
冈	3260
彬	3258
催	3256
縫	3255
缝	3255
刪	3241
删	3241
憤	3241
愤	3241
框	3241
旭	3238
甦	3237
玫	3236
麟	3235
摘	3233
譯	3229
译	3229
魂	3228
悶	3226
闷	3226
誇	3225
夸	3225
朵	3221
廈	3219
厦	3219
驟	3216
骤	3216
桑	3213
銅	3191
铜	3191
疲	3182
佑	3181
糊	3181
鈞	3176
钧	3176
纖	3174
纤	3174
墊	3174
垫	3174
郎	3156
勾	3155
遣	3153
卸	3152
傲	3141
拘	3130
邏	3127
逻	3127
賄	3110
贿	3110
肇	3107
俱	3106
劍	3106
剑	3106
臭	3097
棚	3093
咳	3092
淪	3085
沦	3085
揆	3083
賦	3081
赋	3081
灑	3059
洒	3059
躲	3045
幽	3040
仿	3040
掀	3039
葬	3036
昏	3032
肢	3027
岩	3026
喚	3025
唤	3025
寺	3024
蒜	3020
獸	3018
兽	3018
秩	3011
銳	3010
锐	3010
吵	3009
桂	3008
撒	3006
豔	3005
艳	3005
垂	2996
怖	2993
欄	2990
栏	2990
盃	2989
塗	2986
涂	2986
淺	2979
浅	2979
韻	2979
韵	2979
盪	2971
荡	2971
芝	2967
瑩	2963
莹	2963
墜	2961
坠	2961
捍	2956
汰	2955
葡	2950
逛	2947
悍	2944
僑	2939
侨	2939
婉	2938
斌	2936
烘	2929
坤	2928
籠	2909
笼	2909
謠	2904
谣	2904
遮	2894
礦	2893
矿	2893
踩	2887
濫	2887
滥	2887
踐	2883
践	2883
銜	2877
衔	2877
撫	2869
抚	2869
蹈	2865
喉	2863
蝶	2860
晴	2858
宛	2850
禦	2850
御	2850
竊	2849
窃	2849
拳	2837
咬	2835
亭	2832
嶼	2822
屿	2822
萄	2821
瑰	2819
惟	2816
舌	2807
蓁	2800
墓	2796
敘	2795
叙	2795
擅	2783
溢	2783
輿	2780
舆	2780
砍	2780
琉	2779
艘	2766
眷	2763
嫁	2758
粽	2757
婷	2756
譚	2755
谭	2755
甄	2755
舟	2749
虞	2748
瘟	2747
誼	2746
谊	2746
剝	2745
剥	2745
嫩	2741
丘	2740
獵	2738
猎	2738
碑	2727
趟	2725
恨	2722
斜	2721
鍰	2720
锾	2720
酥	2717
菁	2715
弘	2709
艙	2702
舱	2702
巿	2702
磚	2701
砖	2701
膩	2700
腻	2700
歇	2699
牲	2699
勳	2697
勋	2697
芯	2697
甫	2695
虹	2690
廂	2688
厢	2688
叔	2683
魅	2681
筋	2671
棲	2669
栖	2669
黏	2667
辰	2666
熬	2662
蘿	2661
萝	2661
溼	2660
潰	2658
溃	2658
株	2654
僚	2652
庚	2651
擎	2648
胺	2646
焚	2640
屈	2635
飄	2635
飘	2635
拾	2630
乖	2627
翠	2625
淘	2615
橘	2614
蟹	2608
潑	2604
泼	2604
瓊	2602
琼	2602
蘆	2602
芦	2602
霞	2590
儒	2583
痕	2582
攔	2581
拦	2581
蕾	2577
煞	2576
粒	2574
拌	2570
翼	2566
煤	2564
棉	2564
寸	2563
詮	2562
诠	2562
犧	2558
牺	2558
乙	2556
棋	2552
碧	2548
寓	2548
裸	2537
雯	2537
煌	2535
隧	2534
煎	2534
霍	2530
曹	2528
諷	2524
讽	2524
緯	2521
纬	2521
膝	2520
柴	2519
茄	2517
緝	2513
缉	2513
崗	2508
岗	2508
騷	2503
骚	2503
壢	2501
坜	2501
闊	2492
阔	2492
悔	2490
彌	2489
弥	2489
杉	2487
淳	2484
赫	2478
凶	2478
昔	2475
撲	2467
扑	2467
慕	2463
沛	2461
苑	2459
賈	2454
贾	2454
琪	2454
溯	2454
鹹	2448
咸	2448
瞻	2445
憩	2444
勉	2441
藤	2434
扎	2433
猴	2416
吋	2414
紗	2405
纱	2405
嘲	2404
萱	2400
吻	2400
夯	2398
盆	2395
丞	2395
嗽	2375
僱	2369
柳	2361
啤	2354
扛	2342
畜	2339
堤	2332
駭	2332
骇	2332
臥	2332
卧	2332
匙	2330
繩	2328
绳	2328
爵	2327
踢	2321
郝	2321
砸	2320
霖	2318
鼎	2314
淹	2312
邪	2307
謊	2306
谎	2306
芸	2304
昂	2301
厭	2301
厌	2301
淵	2297
渊	2297
囊	2290
醉	2288
薑	2287
姜	2287
酵	2284
轎	2282
轿	2282
噪	2281
粹	2277
熙	2275
襯	2274
衬	2274
矛	2272
蛇	2272
殷	2270
悄	2266
赤	2265
齒	2263
齿	2263
喻	2263
綿	2260
绵	2260
筍	2260
笋	2260
蚊	2246
墾	2242
垦	2242
叉	2241
傍	2235
狼	2227
菇	2225
饒	2220
饶	2220
漿	2219
浆	2219
侶	2216
侣	2216
倡	2216
劣	2215
鵬	2205
鹏	2205
悟	2203
矚	2202
瞩	2202
濾	2201
滤	2201
恭	2197
烹	2195
厝	2193
羞	2192
汪	2171
螺	2164
疆	2159
帕	2158
衫	2155
俠	2152
侠	2152
辱	2151
躺	2150
闢	2149
辟	2149
匿	2146
礁	2145
嬌	2143
娇	2143
煉	2138
霜	2135
罐	2135
臂	2130
馮	2130
冯	2130
遶	2127
睦	2126
卵	2125
沾	2123
惑	2117
瞞	2116
瞒	2116
漆	2112
喘	2110
羈	2109
羁	2109
蠻	2104
蛮	2104
浙	2101
猜	2095
奢	2089
諒	2089
谅	2089
巢	2086
燙	2083
烫	2083
玄	2082
巾	2076
埃	2075
遂	2063
溜	2062
醜	2053
丑	2053
姑	2052
浸	2051
嶺	2048
岭	2048
秦	2045
抄	2044
譴	2043
谴	2043
摔	2043
穆	2041
帆	2036
削	2034
糟	2034
鶯	2033
莺	2033
庇	2032
壹	2032
纏	2030
缠	2030
撼	2025
睿	2024
腺	2022
沃	2021
攬	2019
揽	2019
殯	2017
殡	2017
傘	2017
伞	2017
鵝	2015
鹅	2015
諜	2014
谍	2014
喔	2014
餵	2010
喂	2010
裙	2008
顛	2004
颠	2004
牢	2002
癮	1999
瘾	1999
泊	1997
誓	1994
衷	1991
肖	1989
扯	1988
肅	1985
肃	1985
丸	1985
伐	1983
檯	1980
捉	1967
仕	1959
賜	1939
赐	1939
穴	1938
薛	1937
惹	1935
訝	1929
讶	1929
哩	1927
蕩	1925
淇	1925
蔔	1923
卜	1923
殿	1919
芋	1913
驕	1908
骄	1908
霈	1904
蔚	1901
咪	1900
鯨	1900
鲸	1900
抖	1899
襪	1895
袜	1895
畏	1895
遜	1892
逊	1892
崎	1884
惱	1878
恼	1878
萌	1877
朴	1866
樺	1865
桦	1865
盲	1863
豈	1860
岂	1860
椎	1854
捧	1852
膏	1850
撰	1850
萍	1849
卑	1849
鑲	1848
镶	1848
髒	1845
芭	1844
吾	1843
沫	1843
撕	1842
暈	1819
晕	1819
撈	1814
捞	1814
浦	1814
叛	1806
姚	1805
毯	1805
咽	1801
燥	1800
睹	1800
傻	1799
勃	1794
掘	1792
撿	1791
捡	1791
囤	1790
鑫	1787
諧	1786
谐	1786
遏	1777
瑄	1774
蕉	1769
睞	1767
睐	1767
雀	1766
娟	1765
醇	1764
磯	1759
矶	1759
脊	1752
伶	1752
靖	1750
塢	1746
坞	1746
渴	1743
瓷	1739
尬	1728
悼	1721
棵	1721
郡	1709
瞭	1708
陌	1708
慨	1700
旨	1700
僵	1697
綺	1685
绮	1685
逗	1684
嘛	1684
宵	1681
佼	1681
窄	1678
枚	1675
劫	1674
芽	1674
狠	1668
繽	1661
缤	1661
卉	1655
萎	1652
汐	1651
槽	1650
莓	1649
扇	1647
蟻	1646
蚁	1646
竭	1643
楷	1643
挨	1643
蝴	1641
臘	1640
腊	1640
餓	1637
饿	1637
竄	1636
窜	1636
槓	1636
杠	1636
癱	1636
瘫	1636
妤	1633
狹	1632
狭	1632
紮	1632
庸	1624
辜	1621
杏	1621
氯	1620
穀	1617
刮	1614
泌	1609
窩	1609
窝	1609
挹	1606
崛	1605
磁	1604
滷	1596
卤	1596
繃	1593
绷	1593
餡	1592
馅	1592
塌	1592
唇	1592
晃	1589
祐	1589
寂	1588
緬	1585
缅	1585
鮑	1583
鲍	1583
釁	1581
衅	1581
窘	1580
宰	1575
娥	1571
漠	1571
巫	1571
惶	1566
甩	1560
俐	1559
匹	1558
仗	1555
馳	1554
驰	1554
澡	1553
檸	1550
柠	1550
捏	1549
肪	1549
堃	1545
崙	1544
仑	1544
炳	1542
愉	1536
尹	1522
渣	1521
掏	1517
哨	1513
檬	1512
焙	1504
挪	1502
兇	1501
杭	1500
鉤	1499
钩	1499
膀	1495
瑤	1491
瑶	1491
摺	1491
炭	1490
掙	1472
挣	1472
敷	1470
斬	1466
斩	1466
彙	1465
韌	1462
韧	1462
慾	1462
弦	1460
袁	1459
攪	1457
搅	1457
駿	1457
骏	1457
抨	1456
鉅	1455
禎	1455
祯	1455
堯	1451
尧	1451
徽	1450
諱	1450
讳	1450
柚	1449
釗	1449
钊	1449
鶴	1448
鹤	1448
龔	1448
龚	1448
蓉	1445
煥	1444
焕	1444
覓	1443
觅	1443
碌	1442
脾	1439
筒	1438
叮	1436
尷	1433
尴	1433
柑	1429
瀑	1425
佈	1422
壤	1420
繕	1420
缮	1420
檳	1415
槟	1415
匡	1415
嘯	1413
啸	1413
舖	1411
宥	1408
晰	1406
瑟	1397
蟬	1396
蝉	1396
燮	1393
媳	1385
詠	1385
咏	1385
醋	1385
賃	1384
赁	1384
榕	1384
裹	1383
枯	1383
邵	1383
挽	1383
繡	1382
绣	1382
冤	1378
燉	1375
炖	1375
紡	1373
纺	1373
鑼	1368
锣	1368
叢	1367
丛	1367
奠	1364
蝕	1363
蚀	1363
甯	1362
昱	1361
旱	1358
蝠	1356
踴	1356
踊	1356
姨	1355
茹	1351
洶	1350
汹	1350
呀	1349
嗅	1348
劾	1345
梭	1342
蒼	1342
苍	1342
斐	1341
橡	1338
釘	1337
钉	1337
薯	1334
樸	1333
禾	1331
諭	1330
谕	1330
蕙	1327
豚	1326
酪	1323
攏	1322
拢	1322
禽	1321
毆	1320
殴	1320
袍	1320
坎	1317
霆	1317
頌	1316
颂	1316
崑	1315
璋	1313
阮	1313
珮	1312
酌	1312
潢	1311
耿	1306
脹	1305
胀	1305
狄	1299
倘	1298
町	1292
蚵	1290
熄	1288
枕	1288
皂	1288
溶	1287
愷	1286
恺	1286
禱	1285
祷	1285
廓	1285
梓	1280
鉛	1279
铅	1279
戚	1278
翅	1278
菱	1275
湊	1275
凑	1275
夷	1274
盯	1273
鈺	1273
钰	1273
靶	1273
屁	1271
拱	1271
崔	1270
揪	1270
毓	1269
嵌	1269
樁	1267
桩	1267
豹	1267
懶	1266
懒	1266
綴	1266
缀	1266
繹	1266
绎	1266
缸	1262
甸	1260
剖	1259
稚	1255
宙	1254
擲	1254
掷	1254
糞	1250
粪	1250
瀾	1243
澜	1243
訣	1241
诀	1241
穗	1240
翊	1239
塘	1239
椰	1239
勻	1232
匀	1232
跪	1226
偕	1223
炫	1221
膳	1221
郊	1221
壩	1217
坝	1217
餃	1216
饺	1216
鞏	1215
巩	1215
懈	1214
竿	1212
梵	1210
陵	1209
纜	1209
缆	1209
屠	1208
襄	1206
聆	1203
畔	1197
阪	1197
埤	1196
躁	1196
芙	1194
貶	1189
贬	1189
醃	1186
腌	1186
愁	1185
牡	1184
沸	1179
遼	1178
辽	1178
桐	1177
綸	1177
纶	1177
逕	1174
迳	1174
瀉	1172
泻	1172
綻	1169
绽	1169
攸	1169
殉	1167
欖	1157
榄	1157
楓	1154
枫	1154
耍	1154
蝙	1153
恥	1152
耻	1152
擱	1150
搁	1150
梗	1150
謬	1149
谬	1149
曠	1149
旷	1149
蹲	1144
歪	1140
菅	1140
姦	1139
奸	1139
恤	1138
溺	1136
拭	1136
萃	1135
鈔	1131
钞	1131
祺	1130
岱	1130
髓	1130
呆	1130
卦	1125
搏	1125
妍	1125
埕	1124
癢	1124
痒	1124
曙	1119
瓣	1115
蘊	1115
蕴	1115
璞	1108
戈	1104
匝	1101
瑕	1097
沐	1094
樑	1093
胰	1091
磐	1090
棧	1089
栈	1089
兔	1087
敞	1086
媚	1086
垮	1085
禪	1085
禅	1085
輒	1082
辄	1082
疹	1081
伺	1081
隸	1080
隶	1080
鞭	1079
亨	1077
艷	1074
澱	1071
淀	1071
蔽	1066
篷	1066
壅	1065
諺	1064
谚	1064
矽	1061
弗	1058
濤	1056
涛	1056
燭	1056
烛	1056
宕	1055
渠	1054
寅	1052
饗	1052
飨	1052
茫	1051
荔	1050
豫	1049
駒	1046
驹	1046
渾	1046
浑	1046
橄	1044
帛	1044
粥	1042
倖	1041
樞	1039
枢	1039
羨	1037
羡	1037
嶄	1036
崭	1036
矯	1035
矫	1035
瑚	1034
寡	1034
閔	1034
闵	1034
崁	1034
祀	1034
陀	1032
嵐	1029
岚	1029
嚨	1025
咙	1025
皓	1025
痠	1024
囑	1022
嘱	1022
藻	1021
俏	1021
籬	1020
篱	1020
煽	1018
穫	1018
讞	1018
谳	1018
摧	1017
渦	1016
涡	1016
匠	1016
伽	1015
絨	1010
绒	1010
矮	1010
祿	1005
禄	1005
詭	1004
诡	1004
蠢	1003
斃	1001
毙	1001
妃	1000
淤	1000
婿	999
鑰	999
钥	999
奎	997
奴	996
粵	996
粤	996
匆	993
澀	993
涩	993
棗	990
枣	990
溉	989
媛	988
鈕	985
钮	985
札	984
晏	976
摯	976
挚	976
嚼	976
吟	976
棍	975
蠟	974
蜡	974
緋	973
绯	973
棠	971
舅	971
哽	970
閩	969
闽	969
玟	966
黛	966
囂	964
嚣	964
螞	964
蚂	964
臻	963
撇	962
頰	959
颊	959
嬿	959
愧	954
昧	953
瘓	953
痪	953
隙	952
墅	952
遴	947
挾	946
挟	946
倚	946
侍	946
壺	946
壶	946
鴉	946
鸦	946
汀	945
茅	945
倦	944
腥	943
湳	940
蛤	939
蛙	937
輾	937
辗	937
泣	937
謎	936
谜	936
澈	935
薰	933
湛	932
妄	931
揉	930
凰	928
昊	927
楠	923
囚	915
霓	914
瀚	913
阱	911
哄	911
璽	911
玺	911
邸	910
匪	910
濁	906
浊	906
蔭	905
荫	905
壟	902
垄	902
斂	901
敛	901
萁	900
揣	900
妖	899
莞	897
睜	896
睁	896
惕	896
碟	896
呵	894
瀕	893
濒	893
鈣	892
钙	892
嚮	892
疵	892
駱	892
骆	892
瀏	891
浏	891
寢	890
寝	890
閘	890
闸	890
怠	889
弓	885
膨	885
痘	885
焰	884
庶	882
鄒	882
邹	882
峙	877
鋁	877
铝	877
慷	876
榔	874
躬	873
筱	872
脖	867
憐	866
怜	866
瞄	865
婕	865
豁	864
泓	862
丙	859
棕	855
倪	854
窺	852
窥	852
拐	851
榛	848
飢	847
饥	847
峯	846
崖	845
誡	845
诫	845
刃	845
閨	842
闺	842
澆	839
浇	839
眺	837
魁	834
瞳	834
冥	834
滬	833
沪	833
箏	830
筝	830
懇	828
恳	828
舶	826
歹	826
梳	826
琦	825
轍	824
辙	824
橙	822
糯	820
蕊	820
霄	818
馥	817
窯	816
窑	816
鍛	815
锻	815
漬	815
渍	815
咒	815
珉	813
姍	811
姗	811
鏽	811
锈	811
儼	809
俨	809
蹄	809
寨	809
舜	808
鮪	807
鲔	807
猝	802
翡	801
苛	800
帖	800
塭	796
魄	792
樟	791
嗨	787
簾	784
帘	784
噩	784
凹	783
頑	783
顽	783
茵	781
贓	781
赃	781
祉	781
睽	780
篤	780
笃	780
靂	780
雳	780
輻	779
辐	779
汝	778
娶	776
剔	776
霹	776
禹	776
俞	775
簿	773
肘	772
寞	770
芮	769
嘔	765
呕	765
霾	765
暱	763
喇	759
棘	756
吼	756
顫	753
颤	753
灶	752
綽	751
绰	751
凳	744
臀	743
璇	742
麒	742
譁	742
哗	742
裴	742
嘻	742
瘡	741
疮	741
珀	740
暉	739
晖	739
葵	738
嚀	733
咛	733
晤	733
賊	732
贼	732
鬍	732
冕	732
肋	731
炙	731
鮭	731
鲑	731
彤	729
赦	729
嫂	729
璨	728
饕	726
竣	726
鷺	725
鹭	725
裏	725
抒	725
雁	723
祠	723
磅	722
痊	722
暇	722
哉	718
禧	718
眶	717
稠	717
湘	714
鴿	713
鸽	713
遑	712
狐	711
粿	711
耘	711
囉	710
啰	710
岑	709
拯	705
絞	704
绞	704
隍	704
譬	704
旻	704
汛	703
痰	699
璀	698
枋	697
鵜	692
鹈	692
閎	691
闳	691
銓	691
铨	691
劈	691
鎂	690
镁	690
琵	689
枉	689
殲	688
歼	688
煒	686
炜	686
熔	685
弔	684
皺	683
皱	683
瑣	682
琐	682
淆	682
亟	681
蒲	681
鶘	680
鹕	680
瑛	680
毋	679
虱	679
霏	678
溱	678
寇	678
餚	678
肴	678
苓	675
噓	673
嘘	673
顱	671
颅	671
恬	671
鯊	670
鲨	670
喧	669
曖	669
暧	669
嫻	669
娴	669
戳	667
厄	667
愚	665
犀	664
迺	663
筊	661
墩	661
崐	661
啞	660
哑	660
闡	660
阐	660
侮	660
贖	659
赎	659
僧	659
矩	656
咎	656
翹	655
翘	655
雍	654
鰻	653
鳗	653
驊	651
骅	651
兢	651
葆	650
豎	649
竖	649
誦	649
诵	649
掠	648
薈	647
荟	647
宸	645
擄	644
掳	644
笛	644
姬	644
褐	644
眩	641
垣	641
哇	640
鑒	639
芹	639
緹	638
缇	638
哺	638
栓	637
俯	636
叡	636
幟	633
帜	633
耆	629
晟	629
昕	624
芷	623
鑿	623
凿	623
靴	622
爪	620
梧	619
罄	619
齣	619
撩	618
笨	617
忻	616
蛛	615
勛	615
倩	613
嚥	613
迭	612
飪	611
饪	611
磋	611
柬	611
乍	610
擘	610
侃	609
苔	606
擷	606
撷	606
墮	600
堕	600
鋸	597
锯	597
憨	597
嘟	597
歆	596
瑯	596
矢	594
柵	594
栅	594
踝	592
秤	592
睫	591
櫥	589
橱	589
鞠	588
馭	587
驭	587
沼	587
氫	587
氢	587
懿	585
淮	585
糙	585
嘖	584
啧	584
暌	583
譏	583
讥	583
閻	582
阎	582
峮	582
趾	581
陋	581
圭	580
邑	580
嗓	580
迦	578
扼	576
撓	575
挠	575
憊	574
惫	574
脣	574
沮	573
搓	573
瀰	573
陡	572
酈	572
郦	572
耽	570
鑄	570
铸	570
扳	569
疇	569
畴	569
紳	566
绅	566
炊	566
瓔	565
璎	565
籽	565
筷	564
唸	563
逞	562
盞	562
盏	562
坂	561
茨	560
醞	560
酝	560
嗜	559
罔	559
褻	557
亵	557
藜	554
愕	554
坍	554
瑾	552
檜	551
桧	551
聳	551
耸	551
姪	550
醣	550
軀	549
躯	549
屎	549
拇	548
抉	548
袱	544
汶	544
竅	544
窍	544
硫	543
鈉	543
钠	543
窒	542
盎	541
灼	541
鈦	541
钛	541
髦	541
榻	541
屑	539
鏤	539
镂	539
鯉	538
鲤	538
傭	538
佣	538
夭	537
鹼	534
碱	534
嘎	534
靡	533
杖	533
弧	532
喆	532
漾	532
遽	532
儉	531
俭	531
妏	530
滄	530
沧	530
鏞	527
镛	527
喀	526
棺	525
兜	525
猥	523
癡	522
痴	522
鍍	521
镀	521
儕	520
侪	520
菩	519
葳	515
齋	514
斋	514
噁	514
鐸	513
铎	513
瞎	511
黯	511
卒	510
弈	510
鎊	510
镑	510
芥	509
叭	507
吶	505
呐	505
燻	505
熏	505
昀	505
鷗	504
鸥	504
渝	504
鑾	504
銮	504
嶽	503
駝	503
驼	503
牴	502
恍	502
孵	500
箝	499
孰	497
疤	497
悚	496
繆	496
缪	496
卯	495
癲	495
癫	495
兮	495
巖	494
鏢	494
镖	494
焉	493
喵	492
蛻	490
蜕	490
噹	490
綢	490
绸	490
絢	489
绚	489
昶	488
烊	487
恣	486
刁	484
尉	481
恫	481
瀆	481
渎	481
瘀	480
烯	477
沁	477
鳶	476
鸢	476
莖	476
茎	476
巔	475
巅	475
淫	475
骸	475
誣	474
诬	474
蹦	472
磺	470
牟	470
痺	470
玖	470
斧	469
呎	468
頤	467
颐	467
蔗	467
寥	467
凋	466
亥	465
噤	465
爹	464
瞧	464
忱	463
孳	463
韭	463
灸	461
榨	460
茜	458
鞍	458
窟	457
蝗	456
隋	455
咀	452
珈	452
獼	451
猕	451
渥	451
嚐	451
荊	450
荆	450
巒	450
峦	450
翎	450
悸	449
匈	448
煲	448
曜	447
忡	447
羹	447
僻	446
裘	445
撻	445
挞	445
嚏	445
汲	444
閥	443
阀	443
鱷	442
鳄	442
驛	442
驿	442
懾	442
慑	442
叩	441
搗	441
捣	441
怯	440
墟	440
蜘	440
唾	439
惇	439
榴	438
稜	438
棱	438
噬	438
浬	438
緞	437
缎	437
渺	437
侷	436
黴	436
霉	436
骼	435
茉	435
鬚	435
曳	433
麴	433
杞	433
侈	432
荼	430
湄	429
愜	429
惬	429
嬉	429
曦	428
瘍	428
疡	428
椿	426
頹	425
颓	425
滔	425
陞	425
虔	425
瀝	425
沥	425
磊	422
帑	421
氮	420
剌	420
恕	419
湃	419
殃	418
妞	418
劭	418
儂	418
侬	418
熹	417
糰	417
雌	416
闔	416
阖	416
筏	416
襟	416
褶	415
琨	415
弭	413
詬	413
诟	413
啃	413
矣	412
縛	412
缚	412
猩	411
剎	411
刹	411
酮	411
雛	410
雏	410
闕	409
阙	409
竇	409
窦	409
柿	408
蠅	407
蝇	407
徙	407
儷	406
俪	406
鱗	406
鳞	406
岌	406
峨	405
亢	405
冀	404
栩	402
氾	401
畝	400
亩	400
絮	400
翌	400
蠶	399
蚕	399
饅	399
馒	399
腱	398
唁	398
謗	397
谤	397
濺	397
溅	397
絆	395
绊	395
墳	394
坟	394
啖	393
覷	393
觑	393
秧	392
鎰	392
镒	392
硝	392
刨	391
甥	391
煜	391
螂	391
銬	390
铐	390
褪	390
弋	389
寰	389
佰	389
舔	387
岐	387
茗	386
扔	385
螃	385
僥	384
侥	384
桓	384
桔	383
掰	383
呷	381
賂	381
赂	381
筠	381
瀨	381
濑	381
匱	380
匮	380
瞰	378
褒	378
翩	377
菠	376
釦	375
啥	375
貽	374
贻	374
葫	374
詡	374
诩	374
唉	373
瀟	372
潇	372
莒	372
鵲	372
鹊	372
砧	371
繭	371
茧	371
鉀	371
钾	371
徘	370
蟑	370
嚷	369
痔	368
瓩	368
哦	368
薔	368
蔷	368
碇	368
璧	366
琢	365
漳	365
徊	365
咚	364
婁	364
娄	364
胱	364
摻	363
掺	363
跆	363
榆	363
軋	362
轧	362
聶	362
聂	362
掐	361
峭	361
輟	361
辍	361
騏	360
骐	360
吏	360
砌	360
哏	359
懋	357
咕	357
濡	357
渲	356
廝	356
厮	356
臆	354
懊	354
拎	353
柄	352
滙	352
拙	352
釜	351
謾	351
谩	351
崴	350
吝	349
阜	349
噌	348
剁	348
傢	348
綾	347
绫	347
賤	346
贱	346
遛	346
癇	346
痫	346
媲	345
苟	345
揹	345
誹	345
诽	345
陝	344
陕	344
涮	344
葦	342
苇	342
鄂	342
唏	339
碁	339
憚	339
惮	339
溥	338
鏟	338
铲	338
隘	338
暐	337
爍	337
烁	337
蔦	335
茑	335
惰	335
暮	334
拂	334
蜀	333
烙	333
疚	333
盔	333
粱	333
歎	332
磷	332
娓	331
靚	331
靓	331
錐	331
锥	331
蜥	331
垢	330
喃	330
蠍	330
蝎	330
鞦	329
簷	329
瞪	329
箋	329
笺	329
曰	329
胚	329
韆	329
蜿	328
蜒	328
啼	328
羿	328
貯	328
贮	328
錠	327
锭	327
刈	327
嚕	327
噜	327
癥	326
酋	325
硐	325
雉	324
涕	324
婭	321
娅	321
晝	321
昼	321
鎬	320
镐	320
堰	320
圃	320
氓	320
瀞	319
茁	319
蹺	319
跷	319
禿	318
秃	318
姵	317
槳	317
桨	317
鵑	317
鹃	317
唆	316
剃	316
幢	315
恃	315
褫	315
兀	315
漓	314
隅	314
屜	314
屉	314
綵	313
僕	313
仆	313
炯	313
衊	313
蔑	313
拗	313
殆	312
枸	312
芃	312
剿	311
魷	311
鱿	311
譎	310
谲	310
戮	310
茱	307
錨	307
锚	307
羚	305
烽	305
猷	305
綏	303
绥	303
迥	303
浯	303
孜	302
簇	302
梢	302
嬸	301
婶	301
恙	301
韶	301
熠	301
